record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,avg_weekly_temp,max_hourly_temp,extreme_heat_hours,avg_humidity,avg_aerosol_depth,max_aerosol_depth
7259,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-05-26,-0.78,113.92,274,26.81,0.11,81.9,0,0,0,0,67.2,118,80.0,27.4,42.7,25.5,8.8,47.7,2933,76.6,81.1,26.579523809523806,30.27,0,94.67880952380953,0.4317261904761908,1.02
7260,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-06-02,-0.78,113.92,274,28.73,0.1,62.7,0,0,0,0,103.5,153,77.6,29.7,63.2,27.6,13.2,43.3,2937,62.9,86.7,26.043392857142855,29.42,0,94.25452380952382,0.31952380952380927,0.57
7261,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-06-09,-0.78,113.92,274,28.75,0.31,117.4,0,0,0,0,136.7,208,90.7,30.3,40.5,19.8,0.3,50.0,2937,67.3,86.5,26.228214285714287,29.92,0,92.48636904761904,0.3320238095238094,0.55
7262,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-06-16,-0.78,113.92,274,26.9,0.27,67.3,0,0,0,0,103.0,121,87.3,29.3,35.3,25.2,8.1,44.5,2937,73.9,97.4,26.114642857142858,30.23,0,92.02630952380953,0.3041071428571427,0.65
7263,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-06-23,-0.78,113.92,274,23.47,0.36,114.5,0,0,0,0,109.4,166,90.2,30.1,42.5,27.4,0.0,40.7,2937,66.7,82.1,26.139642857142857,29.66,0,92.09494047619049,0.2916666666666666,0.54
7264,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-06-30,-0.78,113.92,274,21.98,0.24,96.4,0,0,0,0,72.3,92,75.7,36.2,39.6,30.9,0.0,45.9,2937,73.9,86.8,25.65613095238095,29.69,0,93.33202380952382,0.32482142857142876,0.58
7265,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-07-07,-0.78,113.92,274,21.54,0.9,127.0,0,0,0,0,99.1,174,84.4,34.0,32.8,35.3,0.0,46.0,2941,70.0,93.1,25.237202380952382,29.53,0,91.93327380952381,0.32321428571428557,0.57
7266,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-07-14,-0.78,113.92,274,22.29,0.66,23.4,0,0,0,0,74.7,82,72.9,29.0,17.9,37.5,0.0,50.5,2941,64.2,81.9,26.15625,30.27,0,90.79708333333333,0.3610119047619048,0.61
7267,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-07-21,-0.78,113.92,274,21.17,0.43,78.6,0,0,0,0,97.4,178,74.8,24.9,16.9,26.7,0.0,44.1,2941,70.8,81.6,26.357797619047616,30.23,0,90.64386904761905,0.33648809523809514,0.5
7268,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-07-28,-0.78,113.92,274,18.72,-0.12,35.1,0,0,0,0,87.6,120,69.4,27.0,3.2,32.2,0.0,44.8,2941,61.7,89.9,26.13142857142857,30.36,0,90.92875000000001,0.269107142857143,0.41
7269,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-08-04,-0.78,113.92,274,17.57,1.1,62.3,0,0,0,0,138.9,209,104.7,44.6,0.9,20.2,0.0,45.4,2946,70.1,92.9,25.55113095238095,29.5,0,90.90315476190476,0.304642857142857,0.61
7270,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-08-11,-0.78,113.92,274,19.72,0.25,86.1,0,0,0,0,93.5,158,80.8,31.1,1.5,27.8,0.0,47.7,2946,70.4,85.7,26.0127380952381,30.15,0,89.28541666666668,0.3058333333333333,0.68
7271,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-08-18,-0.78,113.92,274,21.2,-0.17,52.4,0,0,0,0,85.3,116,73.0,33.7,14.4,21.9,0.0,47.6,2946,63.7,94.3,25.691726190476192,29.36,0,92.80482142857143,0.3727380952380953,0.63
7272,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-08-25,-0.78,113.92,274,19.37,0.22,15.9,0,0,0,0,95.9,137,66.9,36.4,3.9,26.1,0.0,42.7,2946,74.8,88.7,25.662619047619046,30.18,0,91.04416666666667,0.35970238095238105,0.63
7273,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-09-01,-0.78,113.92,274,16.23,0.41,16.8,0,1,0,1,69.5,109,67.1,26.9,0.5,25.4,0.0,40.9,2950,68.1,70.8,26.156488095238096,30.49,0,90.85184523809524,0.3110714285714285,0.54
7274,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-09-08,-0.78,113.92,274,15.29,0.87,74.6,0,0,0,0,135.1,211,95.6,35.1,7.9,26.9,0.0,47.4,2950,76.5,86.6,25.97440476190476,30.24,0,87.35005952380952,0.2701190476190476,0.48
7275,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-09-15,-0.78,113.92,274,15.94,0.13,18.1,0,0,0,0,138.4,189,103.7,33.0,6.4,26.8,0.0,45.5,2950,64.6,94.6,26.190238095238094,30.56,0,83.65404761904762,0.44738095238095255,0.88
7276,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-09-22,-0.78,113.92,274,14.69,0.15,55.1,0,0,0,0,95.8,147,89.1,39.5,0.0,30.6,0.0,46.1,2950,71.6,84.1,26.392738095238094,30.86,0,88.64136904761905,0.33642857142857147,0.87
7277,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-09-29,-0.78,113.92,274,15.69,0.41,53.6,0,0,0,0,140.9,223,73.2,32.3,9.0,18.6,0.0,45.9,2950,71.7,77.1,26.080357142857142,30.27,0,90.68946428571428,0.33261904761904787,0.65
7278,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-10-06,-0.78,113.92,274,15.53,0.28,47.0,0,0,0,0,104.2,156,70.8,30.8,3.3,27.9,0.0,42.5,2954,64.7,84.5,26.53232142857143,30.53,0,90.63851190476191,0.3054166666666669,0.51
7279,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-10-13,-0.78,113.92,274,16.78,0.26,38.1,0,0,0,0,115.7,165,76.6,24.4,3.9,22.9,0.0,42.1,2954,80.1,90.8,25.74136904761905,29.44,0,92.46910714285714,0.3680357142857141,0.71
7280,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-10-20,-0.78,113.92,274,17.04,0.33,0.0,0,0,0,0,93.4,140,88.1,29.5,7.3,25.1,0.0,45.7,2954,74.7,95.9,26.230238095238096,30.38,0,88.23970238095238,0.3370833333333332,0.96
7281,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-10-27,-0.78,113.92,274,20.58,-0.08,38.6,0,0,0,0,125.7,170,84.4,31.2,20.5,34.1,0.0,47.8,2954,72.6,85.1,26.680178571428574,30.77,0,87.86059523809524,0.2372023809523809,0.56
7282,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-11-03,-0.78,113.92,274,15.05,0.37,78.5,0,0,0,0,104.3,137,84.7,23.8,0.6,33.5,0.0,47.0,2958,60.9,82.8,26.07821428571429,30.71,0,90.3727380952381,0.29119047619047606,0.49
7283,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-11-10,-0.78,113.92,274,20.93,0.28,34.7,0,0,0,0,125.3,207,82.5,36.7,18.8,21.7,0.0,44.2,2958,74.3,91.0,26.42059523809524,30.53,0,91.26267857142857,0.2775,0.44
7284,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-11-17,-0.78,113.92,274,20.01,0.2,57.7,0,0,0,0,129.7,180,97.0,38.5,17.6,32.5,0.0,46.8,2958,73.1,81.9,26.555,30.39,0,90.46696428571428,0.3551785714285714,0.67
7285,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-11-24,-0.78,113.92,274,15.77,-0.39,12.1,0,1,0,1,92.0,138,72.5,28.3,3.4,29.9,0.0,46.6,2958,72.5,71.0,26.561488095238094,30.05,0,92.60625,0.3485714285714285,0.63
7286,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-12-01,-0.78,113.92,274,20.75,-0.42,107.2,0,0,0,0,142.5,213,90.5,32.6,32.6,29.5,0.0,43.0,2962,70.8,85.2,25.940714285714286,29.88,0,92.88386904761904,0.33833333333333343,0.61
7287,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-12-08,-0.78,113.92,274,23.88,0.92,70.0,0,0,0,0,137.9,195,96.7,33.3,38.9,24.8,0.0,39.5,2962,56.9,82.0,26.295714285714286,30.35,0,91.9070238095238,0.3074999999999998,0.49
7288,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-12-15,-0.78,113.92,274,21.73,-0.33,17.7,0,0,0,0,110.0,160,83.0,26.7,12.5,27.4,3.1,40.8,2962,66.5,84.7,26.248690476190475,29.64,0,93.04303571428571,0.31351190476190466,0.71
7289,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-12-22,-0.78,113.92,274,25.16,1.01,107.7,0,0,0,0,98.9,149,71.9,29.7,55.8,26.0,0.0,41.9,2962,65.6,79.2,25.827380952380953,29.74,0,93.30077380952382,0.3287499999999998,0.72
7290,IDN,Indonesia,Southeast Asia,Lower-Middle,2024-12-29,-0.78,113.92,274,27.53,0.57,79.6,0,0,0,0,118.2,187,84.5,38.3,45.0,26.7,6.5,45.7,2962,70.2,94.3,25.912559523809527,29.93,0,92.64934523809524,0.3075,0.51
7291,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-01-05,-0.78,113.92,274,23.87,0.63,133.4,0,0,0,0,110.0,180,67.2,34.5,41.6,20.4,0.0,42.2,2966,74.4,92.0,26.051488095238092,29.96,0,92.37714285714286,0.3405952380952382,0.6
7292,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-01-12,-0.78,113.92,274,28.8,0.29,110.7,0,0,0,0,63.3,76,55.8,36.9,52.6,29.7,22.1,42.7,2966,62.1,88.5,25.763333333333332,29.59,0,92.56369047619049,0.4607738095238096,1.93
7293,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-01-19,-0.78,113.92,274,29.38,0.1,125.7,0,0,0,0,96.6,123,75.0,33.1,60.7,21.2,10.4,47.6,2966,60.1,77.5,25.50708333333333,29.37,0,93.82380952380952,0.41184523809523826,1.01
7294,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-01-26,-0.78,113.92,274,30.51,0.97,136.7,1,0,0,1,93.7,147,85.9,44.5,67.5,31.0,20.2,44.1,2966,64.7,87.0,25.13458333333333,28.83,0,94.53613095238094,0.2630357142857144,0.49
7295,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-02-02,-0.78,113.92,274,26.49,-0.47,129.0,0,0,0,0,107.0,168,92.9,31.6,67.2,23.7,9.0,40.6,2970,66.4,85.4,26.05291666666667,30.18,0,89.65869047619047,0.27553571428571405,0.47
7296,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-02-09,-0.78,113.92,274,30.93,0.62,97.6,1,0,0,1,104.0,154,93.0,44.7,64.6,29.0,25.4,46.0,2970,64.5,77.8,25.9852380952381,29.81,0,91.4719642857143,0.34416666666666657,0.71
7297,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-02-16,-0.78,113.92,274,31.41,0.26,126.2,0,0,0,0,113.6,175,74.8,31.7,64.1,21.8,11.3,48.3,2970,67.6,97.7,25.52220238095238,29.34,0,92.61553571428571,0.4617261904761906,0.73
7298,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-02-23,-0.78,113.92,274,31.73,-0.64,154.3,0,0,0,0,51.2,63,82.2,30.7,73.2,26.1,9.7,47.5,2970,74.1,95.7,25.842083333333335,29.71,0,90.92571428571429,0.356904761904762,0.72
7299,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-03-02,-0.78,113.92,274,32.92,0.71,116.7,0,0,0,0,47.0,54,60.4,25.4,70.6,21.6,16.7,39.6,2974,67.4,88.9,25.90738095238095,29.99,0,91.8042261904762,0.34202380952380934,0.91
7300,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-03-09,-0.78,113.92,274,28.21,0.43,93.5,0,0,0,0,96.4,160,66.1,33.4,67.6,34.1,2.5,42.3,2974,71.1,90.3,25.857380952380954,30.17,0,92.03172619047619,0.32970238095238097,0.94
7301,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-03-16,-0.78,113.92,274,32.81,-0.16,63.2,0,0,0,0,105.0,154,92.2,22.1,74.9,33.1,17.6,51.2,2974,64.8,80.2,25.490178571428572,29.08,0,92.52178571428571,0.35833333333333334,0.61
7302,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-03-23,-0.78,113.92,274,30.22,-0.05,64.6,0,0,0,0,127.1,182,96.5,27.0,67.4,24.8,4.1,41.7,2974,65.6,84.6,26.165952380952383,29.97,0,92.00523809523808,0.3152380952380954,0.65
7303,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-03-30,-0.78,113.92,274,33.99,-0.17,118.4,0,0,0,0,102.3,139,100.0,28.4,69.8,29.8,16.6,46.6,2974,71.5,91.7,25.32767857142857,29.18,0,93.33666666666666,0.36660714285714285,0.66
7304,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-04-06,-0.78,113.92,274,32.64,0.26,130.5,2,0,0,2,121.0,184,81.8,37.7,53.3,32.8,28.0,46.9,2979,62.5,84.3,25.93279761904762,29.73,0,93.03291666666667,0.3027380952380953,0.49
7305,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-04-13,-0.78,113.92,274,35.21,0.94,120.1,2,0,0,2,52.7,76,70.5,36.6,70.2,18.5,33.0,41.6,2979,74.8,96.6,25.932499999999997,30.13,0,92.47547619047619,0.3101190476190475,0.85
7306,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-04-20,-0.78,113.92,274,33.8,0.09,163.6,0,0,0,0,86.4,120,78.0,23.0,79.2,24.5,17.0,45.7,2979,66.8,84.5,26.17083333333333,29.67,0,91.5239880952381,0.40708333333333324,0.73
7307,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-04-27,-0.78,113.92,274,32.12,0.1,127.2,0,0,0,0,92.2,155,60.3,26.5,98.9,31.6,13.3,47.7,2979,70.0,82.8,25.830178571428572,29.78,0,92.65309523809523,0.37505952380952384,0.89
7308,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-05-04,-0.78,113.92,274,31.87,-0.28,85.4,1,0,0,1,103.8,146,77.0,32.4,57.2,32.3,17.5,46.5,2983,66.2,86.9,26.243630952380954,30.22,0,91.14351190476191,0.27815476190476196,0.41
7309,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-05-11,-0.78,113.92,274,32.75,-0.31,114.5,2,0,0,2,111.6,155,97.8,36.3,63.8,21.9,26.4,42.4,2983,62.5,96.6,26.189761904761905,29.71,0,93.74470238095239,0.3100595238095239,0.61
7310,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-05-18,-0.78,113.92,274,29.5,1.45,142.3,0,0,0,0,117.2,186,95.6,25.5,61.4,22.6,2.1,40.6,2983,62.7,87.6,25.954761904761902,29.84,0,92.30297619047619,0.29630952380952386,0.66
7311,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-05-25,-0.78,113.92,274,29.11,-0.02,152.6,0,0,0,0,105.7,173,96.3,26.5,68.9,18.7,8.7,44.1,2983,71.7,92.9,25.93827380952381,29.68,0,91.77380952380952,0.2695238095238094,0.46
7312,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-06-01,-0.78,113.92,274,27.34,-0.03,132.0,0,0,0,0,55.2,62,53.9,36.4,48.3,21.8,4.8,40.9,2987,70.6,78.7,25.531488095238096,29.35,0,91.37398809523809,0.2629166666666665,0.47
7313,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-06-08,-0.78,113.92,274,26.51,0.25,64.3,0,0,0,0,108.7,170,59.1,27.2,42.9,23.8,0.9,45.6,2987,73.6,90.2,25.75452380952381,29.57,0,92.95910714285714,0.2801190476190475,0.5
7314,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-06-15,-0.78,113.92,274,25.2,0.58,136.7,0,0,0,0,58.4,70,70.8,29.4,51.5,29.0,1.6,42.8,2987,64.5,97.9,25.787261904761905,29.94,0,91.9545238095238,0.270238095238095,0.51
7315,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-06-22,-0.78,113.92,274,28.65,0.13,131.2,0,0,0,0,80.8,133,84.1,28.2,67.2,24.5,9.2,47.4,2987,64.0,84.4,25.30714285714286,29.31,0,91.86767857142857,0.2551785714285715,0.45
7316,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-06-29,-0.78,113.92,274,25.56,0.65,83.8,0,0,0,0,108.6,172,67.3,33.3,45.3,26.2,8.3,45.6,2987,63.9,84.1,25.366607142857145,29.2,0,90.93380952380951,0.2532142857142857,0.55
7317,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-07-06,-0.78,113.92,274,24.21,0.86,83.4,0,0,0,0,135.0,201,78.5,32.7,45.3,24.9,0.0,46.3,2991,73.0,93.0,25.360714285714288,29.17,0,91.66113095238094,0.3064285714285713,0.69
7318,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-07-13,-0.78,113.92,274,22.07,-0.23,90.9,0,0,0,0,84.2,138,57.8,27.1,16.9,23.8,0.5,44.0,2991,72.9,88.2,25.56309523809524,29.64,0,90.89190476190477,0.3228571428571429,0.71
7319,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-07-20,-0.78,113.92,274,17.84,-0.55,74.8,0,0,0,0,134.5,206,91.9,38.7,4.3,16.9,0.0,48.8,2991,66.7,95.7,25.72440476190476,29.98,0,90.54041666666667,0.28595238095238096,0.41
7320,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-07-27,-0.78,113.92,274,21.32,0.34,82.0,0,0,0,0,126.6,193,91.2,32.7,28.8,29.9,0.0,44.5,2991,66.4,92.0,26.019107142857145,30.09,0,90.12625,0.19107142857142861,0.31
7321,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-08-03,-0.78,113.92,274,22.64,0.44,58.8,0,0,0,0,60.5,68,97.8,32.5,40.1,28.3,7.0,47.9,2995,72.4,89.9,25.448452380952382,29.67,0,91.93815476190477,0.27857142857142875,0.5
7322,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-08-10,-0.78,113.92,274,19.82,-0.77,27.9,0,0,0,0,115.7,200,78.4,31.3,9.9,29.5,0.0,49.4,2995,73.1,91.2,24.970357142857146,29.22,0,90.03714285714285,0.3332142857142859,0.62
7323,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-08-17,-0.78,113.92,274,18.69,-0.86,22.3,0,0,0,0,110.9,157,83.4,17.1,0.0,28.2,0.0,44.4,2995,72.0,84.2,24.97202380952381,29.53,0,91.62452380952381,0.34047619047619054,0.67
7324,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-08-24,-0.78,113.92,274,17.23,-0.35,33.3,0,0,0,0,103.7,140,91.2,32.9,9.2,27.9,0.0,46.0,2995,73.3,88.8,25.21767857142857,29.86,0,89.94375,0.38607142857142857,0.84
7325,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-08-31,-0.78,113.92,274,19.08,0.46,48.3,0,0,0,0,131.7,199,97.8,27.1,9.0,21.7,0.0,44.9,2995,77.3,86.3,25.81845238095238,30.23,0,91.30559523809524,0.3275595238095238,0.74
7326,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-09-07,-0.78,113.92,274,17.63,0.49,112.9,0,0,0,0,90.3,146,71.3,29.1,4.4,27.2,0.0,41.0,2999,70.0,89.9,25.65636904761905,29.43,0,91.10386904761906,0.3114285714285713,0.72
7327,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-09-14,-0.78,113.92,274,16.21,0.64,50.4,0,0,0,0,87.4,137,92.5,23.8,8.4,28.9,0.0,46.1,2999,73.5,91.4,25.556130952380954,29.86,0,91.75458333333333,0.3512500000000001,0.77
7328,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-09-21,-0.78,113.92,274,15.89,-0.01,22.1,0,0,0,0,106.6,161,77.1,26.9,6.1,31.4,0.0,44.6,2999,66.3,84.3,26.08327380952381,30.41,0,87.55785714285715,0.3338095238095239,0.69
7329,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-09-28,-0.78,113.92,274,19.44,0.02,79.8,0,0,0,0,91.9,118,94.7,29.4,7.8,30.1,0.0,44.1,2999,68.9,90.6,25.604761904761908,30.67,0,90.58869047619048,0.3010714285714283,0.71
7330,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-10-05,-0.78,113.92,274,13.98,0.03,64.1,0,0,0,0,133.8,217,90.0,36.5,2.1,39.3,0.0,43.4,3003,70.5,82.4,25.52904761904762,30.09,0,87.37119047619048,0.3454166666666666,0.68
7331,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-10-12,-0.78,113.92,274,18.32,0.48,0.0,0,0,0,0,127.8,170,76.6,27.6,6.9,20.4,0.0,45.5,3003,68.6,87.5,26.36577380952381,30.67,0,89.735,0.2480952380952381,0.5
7332,IDN,Indonesia,Southeast Asia,Lower-Middle,2025-10-19,-0.78,113.92,274,17.94,0.5,48.1,0,0,0,0,89.2,156,77.4,44.8,6.5,26.5,0.0,41.9,3003,73.7,82.7,26.00095238095238,30.13,0,92.12857142857143,0.3280952380952381,0.57
7333,PAK,Pakistan,South Asia,Lower-Middle,2015-01-04,30.37,69.34,225,3.01,-0.22,63.2,0,0,0,0,100.2,143,88.4,34.7,0.1,25.1,0.0,49.6,3777,66.3,92.4,9.121666666666666,21.51,0,32.66035714285714,0.21053571428571427,0.42
7334,PAK,Pakistan,South Asia,Lower-Middle,2015-01-11,30.37,69.34,225,9.78,-0.7,121.5,0,0,0,0,52.4,85,78.4,18.8,4.6,34.3,1.1,52.4,3777,70.3,89.2,9.032619047619047,23.05,0,29.575595238095236,0.26285714285714257,0.76
7335,PAK,Pakistan,South Asia,Lower-Middle,2015-01-18,30.37,69.34,225,4.25,0.47,55.1,0,0,0,0,115.7,175,88.4,30.7,2.2,18.7,0.0,51.2,3777,72.2,96.4,6.662202380952381,18.33,0,41.33267857142857,0.25482142857142864,0.75
7336,PAK,Pakistan,South Asia,Lower-Middle,2015-01-25,30.37,69.34,225,8.28,-0.77,89.7,0,0,0,0,115.5,186,84.6,29.4,5.4,23.6,0.0,51.9,3777,79.3,83.1,5.550654761904762,20.09,0,32.18380952380952,0.17517857142857143,0.48
7337,PAK,Pakistan,South Asia,Lower-Middle,2015-02-01,30.37,69.34,225,10.38,-0.6,71.8,0,0,0,0,73.4,118,70.0,37.3,6.4,25.0,5.8,56.7,3783,74.7,81.2,7.98202380952381,18.66,0,44.72857142857143,0.3213095238095238,0.99
7338,PAK,Pakistan,South Asia,Lower-Middle,2015-02-08,30.37,69.34,225,10.63,-1.04,66.8,0,0,0,0,137.2,208,113.2,20.9,4.7,23.2,0.0,52.9,3783,69.0,91.8,11.059880952380952,24.8,0,50.03994047619047,0.20095238095238094,0.48
7339,PAK,Pakistan,South Asia,Lower-Middle,2015-02-15,30.37,69.34,225,15.42,-0.32,103.5,0,0,0,0,59.4,95,67.2,30.3,0.0,19.1,14.1,48.4,3783,64.9,90.5,14.39327380952381,24.32,0,50.909166666666664,0.42357142857142865,0.92
7340,PAK,Pakistan,South Asia,Lower-Middle,2015-02-22,30.37,69.34,225,12.42,0.97,100.5,0,0,0,0,69.8,92,63.9,34.1,8.1,15.8,10.3,57.7,3783,77.7,83.5,9.397619047619047,22.02,0,45.681607142857146,0.39678571428571385,1.82
7341,PAK,Pakistan,South Asia,Lower-Middle,2015-03-01,30.37,69.34,225,11.73,-0.66,164.3,0,0,0,0,122.0,204,82.1,30.0,7.6,22.0,4.4,57.8,3789,69.6,95.5,8.328392857142857,16.8,0,59.00375,0.37892857142857145,0.95
7342,PAK,Pakistan,South Asia,Lower-Middle,2015-03-08,30.37,69.34,225,14.28,-0.1,112.9,0,0,0,0,123.1,196,80.5,30.8,0.0,29.6,5.9,57.4,3789,68.3,86.9,10.287321428571428,21.11,0,43.68482142857143,0.34916666666666646,0.93
7343,PAK,Pakistan,South Asia,Lower-Middle,2015-03-15,30.37,69.34,225,12.83,0.75,151.8,0,0,0,0,33.2,46,66.7,37.2,6.2,24.8,8.0,54.4,3789,71.3,89.4,13.408630952380953,24.23,0,57.30047619047619,0.3970833333333333,1.03
7344,PAK,Pakistan,South Asia,Lower-Middle,2015-03-22,30.37,69.34,225,10.03,1.23,147.9,0,0,0,0,90.7,142,83.5,38.6,7.0,25.7,5.4,54.8,3789,63.4,89.6,19.116488095238097,29.22,0,50.545773809523816,0.323154761904762,0.63
7345,PAK,Pakistan,South Asia,Lower-Middle,2015-03-29,30.37,69.34,225,16.81,0.25,111.2,1,0,0,1,99.7,144,70.1,31.3,5.6,29.2,27.9,53.2,3789,59.7,90.2,16.285773809523807,26.63,0,47.434285714285714,0.35976190476190484,0.83
7346,PAK,Pakistan,South Asia,Lower-Middle,2015-04-05,30.37,69.34,225,12.95,-0.41,152.1,1,0,0,1,84.7,137,76.2,28.5,8.8,22.4,15.5,52.4,3796,68.1,91.4,18.469404761904762,29.23,0,40.79017857142857,0.3129761904761905,0.71
7347,PAK,Pakistan,South Asia,Lower-Middle,2015-04-12,30.37,69.34,225,13.35,-0.62,103.4,3,0,0,3,63.0,110,75.3,23.9,3.6,30.0,39.4,52.7,3796,62.6,95.2,22.38547619047619,32.74,11,37.5114880952381,0.389166666666667,0.72
7348,PAK,Pakistan,South Asia,Lower-Middle,2015-04-19,30.37,69.34,225,13.16,0.17,115.4,0,0,0,0,111.3,171,101.9,28.3,9.7,17.5,10.9,56.6,3796,70.1,89.4,23.908511904761905,36.07,30,17.43470238095238,0.27595238095238106,0.91
7349,PAK,Pakistan,South Asia,Lower-Middle,2015-04-26,30.37,69.34,225,10.05,-0.32,93.2,0,0,0,0,11.6,-3,68.2,25.8,0.9,27.7,0.0,53.3,3796,74.7,96.1,24.62815476190476,36.6,35,14.067619047619049,0.34690476190476194,0.58
7350,PAK,Pakistan,South Asia,Lower-Middle,2015-05-03,30.37,69.34,225,14.07,1.19,116.1,0,0,0,0,120.7,187,83.8,32.2,15.2,28.2,14.8,58.5,3802,68.9,86.8,26.66672619047619,36.54,51,17.412380952380953,0.4657142857142855,0.83
7351,PAK,Pakistan,South Asia,Lower-Middle,2015-05-10,30.37,69.34,225,13.59,0.3,75.1,1,0,0,1,118.4,173,86.4,35.5,2.2,19.3,12.8,50.9,3802,70.2,93.3,25.427857142857142,38.23,24,33.363392857142856,0.420714285714286,1.13
7352,PAK,Pakistan,South Asia,Lower-Middle,2015-05-17,30.37,69.34,225,9.88,-0.03,127.8,0,0,0,0,52.4,72,76.9,26.0,3.2,27.8,5.3,58.3,3802,72.1,95.3,27.57785714285714,37.1,63,12.466666666666667,0.30791666666666656,0.63
7353,PAK,Pakistan,South Asia,Lower-Middle,2015-05-24,30.37,69.34,225,13.96,0.94,163.5,0,0,0,0,102.8,144,63.6,32.2,8.5,20.3,21.4,57.0,3802,69.9,96.7,27.53017857142857,37.56,55,17.40232142857143,0.35047619047619033,0.79
7354,PAK,Pakistan,South Asia,Lower-Middle,2015-05-31,30.37,69.34,225,9.61,0.89,157.5,0,0,0,0,42.1,68,56.5,33.6,1.2,22.1,3.2,50.6,3802,70.6,91.7,26.31625,35.95,35,25.512023809523807,0.44190476190476197,1.48
